Local time,Open,High,Low,Close,Volume
29.03.2020 07:24:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 08:12:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 09:00:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 09:48:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 10:36:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 11:24:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 12:12:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 13:00:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 13:48:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 14:36:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 15:24:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 16:12:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 17:00:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 17:48:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 18:36:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 19:24:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 20:12:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 21:00:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 21:48:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 22:36:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
29.03.2020 23:24:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
30.03.2020 00:12:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
30.03.2020 01:00:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
30.03.2020 01:48:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
30.03.2020 02:36:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
30.03.2020 03:24:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
30.03.2020 04:12:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
30.03.2020 05:00:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
30.03.2020 05:48:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
30.03.2020 06:36:00.000 GMT-0400,117.911,117.911,117.911,117.911,0
30.03.2020 07:24:00.000 GMT-0400,117.518,120.085,117.420,119.155,0.58
30.03.2020 08:12:00.000 GMT-0400,119.200,120.050,117.635,118.433,1.4669999999999999
30.03.2020 09:00:00.000 GMT-0400,118.418,118.980,117.797,118.547,1.6704999999999999
30.03.2020 09:48:00.000 GMT-0400,118.603,118.782,117.579,117.814,2.0359999999999996
30.03.2020 10:36:00.000 GMT-0400,117.841,118.391,117.744,118.359,2.128
30.03.2020 11:24:00.000 GMT-0400,118.317,118.606,118.185,118.332,2.6480000000000006
30.03.2020 12:12:00.000 GMT-0400,118.350,118.735,118.205,118.705,2.7845
30.03.2020 13:00:00.000 GMT-0400,118.747,118.880,118.217,118.650,2.9000000000000004
30.03.2020 13:48:00.000 GMT-0400,118.467,118.980,118.467,118.841,0.6635
30.03.2020 14:36:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
30.03.2020 15:24:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
30.03.2020 16:12:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
30.03.2020 17:00:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
30.03.2020 17:48:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
30.03.2020 18:36:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
30.03.2020 19:24:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
30.03.2020 20:12:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
30.03.2020 21:00:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
30.03.2020 21:48:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
30.03.2020 22:36:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
30.03.2020 23:24:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
31.03.2020 00:12:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
31.03.2020 01:00:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
31.03.2020 01:48:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
31.03.2020 02:36:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
31.03.2020 03:24:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
31.03.2020 04:12:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
31.03.2020 05:00:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
31.03.2020 05:48:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
31.03.2020 06:36:00.000 GMT-0400,118.841,118.841,118.841,118.841,0
31.03.2020 07:24:00.000 GMT-0400,118.829,119.090,118.476,118.899,0.8945000000000001
31.03.2020 08:12:00.000 GMT-0400,118.879,119.149,118.449,118.813,2.8305000000000016
31.03.2020 09:00:00.000 GMT-0400,118.854,119.279,118.784,119.063,2.47
31.03.2020 09:48:00.000 GMT-0400,119.111,119.629,119.007,119.443,2.598
31.03.2020 10:36:00.000 GMT-0400,119.466,119.599,119.349,119.502,1.8790000000000007
31.03.2020 11:24:00.000 GMT-0400,119.502,119.649,118.811,119.110,2.3080000000000007
31.03.2020 12:12:00.000 GMT-0400,119.161,119.579,119.161,119.404,2.7800000000000007
31.03.2020 13:00:00.000 GMT-0400,119.416,119.704,119.284,119.520,2.1395000000000004
31.03.2020 13:48:00.000 GMT-0400,119.520,119.629,119.052,119.052,0.681
31.03.2020 14:36:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
31.03.2020 15:24:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
31.03.2020 16:12:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
31.03.2020 17:00:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
31.03.2020 17:48:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
31.03.2020 18:36:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
31.03.2020 19:24:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
31.03.2020 20:12:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
31.03.2020 21:00:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
31.03.2020 21:48:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
31.03.2020 22:36:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
31.03.2020 23:24:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
01.04.2020 00:12:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
01.04.2020 01:00:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
01.04.2020 01:48:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
01.04.2020 02:36:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
01.04.2020 03:24:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
01.04.2020 04:12:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
01.04.2020 05:00:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
01.04.2020 05:48:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
01.04.2020 06:36:00.000 GMT-0400,119.052,119.052,119.052,119.052,0
01.04.2020 07:24:00.000 GMT-0400,119.128,119.128,118.229,118.554,0.9849999999999999
01.04.2020 08:12:00.000 GMT-0400,118.573,118.999,117.566,117.919,3.1875000000000004
01.04.2020 09:00:00.000 GMT-0400,117.987,118.502,117.940,118.461,3.1535
01.04.2020 09:48:00.000 GMT-0400,118.452,119.132,118.452,119.081,1.7775000000000007
01.04.2020 10:36:00.000 GMT-0400,119.102,119.379,118.973,119.187,2.0780000000000003
01.04.2020 11:24:00.000 GMT-0400,119.108,119.349,118.854,119.155,2.2045000000000003
01.04.2020 12:12:00.000 GMT-0400,119.237,119.449,118.207,118.331,3.0755
01.04.2020 13:00:00.000 GMT-0400,118.264,118.499,117.910,118.170,3.0725000000000002
01.04.2020 13:48:00.000 GMT-0400,118.166,118.449,118.166,118.334,0.43400000000000005
01.04.2020 14:36:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
01.04.2020 15:24:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
01.04.2020 16:12:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
01.04.2020 17:00:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
01.04.2020 17:48:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
01.04.2020 18:36:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
01.04.2020 19:24:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
01.04.2020 20:12:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
01.04.2020 21:00:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
01.04.2020 21:48:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
01.04.2020 22:36:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
01.04.2020 23:24:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
02.04.2020 00:12:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
02.04.2020 01:00:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
02.04.2020 01:48:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
02.04.2020 02:36:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
02.04.2020 03:24:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
02.04.2020 04:12:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
02.04.2020 05:00:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
02.04.2020 05:48:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
02.04.2020 06:36:00.000 GMT-0400,118.334,118.334,118.334,118.334,0
02.04.2020 07:24:00.000 GMT-0400,118.749,119.040,118.540,118.561,0.3830000000000001
02.04.2020 08:12:00.000 GMT-0400,118.582,118.699,117.899,118.175,1.8645000000000003
02.04.2020 09:00:00.000 GMT-0400,118.299,118.349,111.126,115.557,2.578
02.04.2020 09:48:00.000 GMT-0400,115.620,115.649,114.737,114.926,1.2035000000000002
02.04.2020 10:36:00.000 GMT-0400,114.854,115.282,114.640,115.113,1.7635000000000007
02.04.2020 11:24:00.000 GMT-0400,115.143,115.299,114.843,115.258,1.4340000000000006
02.04.2020 12:12:00.000 GMT-0400,115.246,115.329,114.910,115.190,1.0190000000000001
02.04.2020 13:00:00.000 GMT-0400,115.234,115.705,113.881,114.161,1.927
02.04.2020 13:48:00.000 GMT-0400,114.149,114.860,114.149,114.860,0.4755
02.04.2020 14:36:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
02.04.2020 15:24:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
02.04.2020 16:12:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
02.04.2020 17:00:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
02.04.2020 17:48:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
02.04.2020 18:36:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
02.04.2020 19:24:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
02.04.2020 20:12:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
02.04.2020 21:00:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
02.04.2020 21:48:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
02.04.2020 22:36:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
02.04.2020 23:24:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
03.04.2020 00:12:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
03.04.2020 01:00:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
03.04.2020 01:48:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
03.04.2020 02:36:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
03.04.2020 03:24:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
03.04.2020 04:12:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
03.04.2020 05:00:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
03.04.2020 05:48:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
03.04.2020 06:36:00.000 GMT-0400,114.860,114.860,114.860,114.860,0
03.04.2020 07:24:00.000 GMT-0400,113.802,113.899,113.375,113.493,0.427
03.04.2020 08:12:00.000 GMT-0400,113.499,113.599,112.472,112.879,1.4645000000000004
03.04.2020 09:00:00.000 GMT-0400,112.719,112.949,111.599,111.599,1.39
03.04.2020 09:48:00.000 GMT-0400,111.593,112.420,111.040,112.054,1.8125
03.04.2020 10:36:00.000 GMT-0400,112.096,113.149,111.755,112.196,1.332
03.04.2020 11:24:00.000 GMT-0400,112.146,112.322,110.902,110.907,1.8505000000000007
03.04.2020 12:12:00.000 GMT-0400,110.884,111.287,110.064,110.152,2.348000000000001
03.04.2020 13:00:00.000 GMT-0400,110.137,111.776,110.137,111.331,1.3775000000000002
03.04.2020 13:48:00.000 GMT-0400,111.349,111.349,110.860,111.199,0.4139999999999999
03.04.2020 14:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
03.04.2020 15:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
03.04.2020 16:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
03.04.2020 17:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
03.04.2020 17:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
03.04.2020 18:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
03.04.2020 19:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
03.04.2020 20:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
03.04.2020 21:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
03.04.2020 21:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
03.04.2020 22:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
03.04.2020 23:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 00:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 01:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 01:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 02:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 03:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 04:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 05:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 05:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 06:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 07:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 08:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 09:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 09:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 10:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 11:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 12:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 13:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 13:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 14:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 15:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 16:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 17:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 17:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 18:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 19:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 20:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 21:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 21:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 22:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
04.04.2020 23:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 00:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 01:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 01:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 02:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 03:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 04:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 05:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 05:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 06:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 07:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 08:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 09:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 09:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 10:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 11:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 12:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 13:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 13:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 14:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 15:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 16:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 17:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 17:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 18:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 19:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 20:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 21:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 21:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 22:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
05.04.2020 23:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
06.04.2020 00:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
06.04.2020 01:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
06.04.2020 01:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
06.04.2020 02:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
06.04.2020 03:24:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
06.04.2020 04:12:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
06.04.2020 05:00:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
06.04.2020 05:48:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
06.04.2020 06:36:00.000 GMT-0400,111.199,111.199,111.199,111.199,0
06.04.2020 07:24:00.000 GMT-0400,110.840,111.143,110.352,110.484,0.5980000000000001
06.04.2020 08:12:00.000 GMT-0400,110.599,110.599,109.531,109.582,0.9520000000000002
06.04.2020 09:00:00.000 GMT-0400,109.440,109.532,108.543,108.969,1.5575
06.04.2020 09:48:00.000 GMT-0400,109.082,109.082,107.904,108.708,2.0290000000000004
06.04.2020 10:36:00.000 GMT-0400,108.714,109.299,108.413,108.752,1.097
06.04.2020 11:24:00.000 GMT-0400,108.734,109.129,108.713,109.002,0.9120000000000003
06.04.2020 12:12:00.000 GMT-0400,108.966,109.299,108.567,108.823,0.9290000000000002
06.04.2020 13:00:00.000 GMT-0400,108.834,109.002,108.343,108.399,1.2840000000000003
06.04.2020 13:48:00.000 GMT-0400,108.452,108.608,107.546,107.749,0.4575
06.04.2020 14:36:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
06.04.2020 15:24:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
06.04.2020 16:12:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
06.04.2020 17:00:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
06.04.2020 17:48:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
06.04.2020 18:36:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
06.04.2020 19:24:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
06.04.2020 20:12:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
06.04.2020 21:00:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
06.04.2020 21:48:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
06.04.2020 22:36:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
06.04.2020 23:24:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
07.04.2020 00:12:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
07.04.2020 01:00:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
07.04.2020 01:48:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
07.04.2020 02:36:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
07.04.2020 03:24:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
07.04.2020 04:12:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
07.04.2020 05:00:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
07.04.2020 05:48:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
07.04.2020 06:36:00.000 GMT-0400,107.749,107.749,107.749,107.749,0
07.04.2020 07:24:00.000 GMT-0400,107.499,107.499,105.431,105.766,0.5895
07.04.2020 08:12:00.000 GMT-0400,105.843,106.849,105.716,106.367,1.2990000000000004
07.04.2020 09:00:00.000 GMT-0400,106.479,106.479,105.016,105.775,2.0900000000000003
07.04.2020 09:48:00.000 GMT-0400,105.875,106.228,104.704,104.958,1.8750000000000007
07.04.2020 10:36:00.000 GMT-0400,105.004,105.449,104.734,105.357,1.3355000000000008
07.04.2020 11:24:00.000 GMT-0400,105.296,106.043,105.279,105.658,1.2989999999999997
07.04.2020 12:12:00.000 GMT-0400,105.667,105.949,105.319,105.319,0.9995
07.04.2020 13:00:00.000 GMT-0400,105.357,105.549,105.054,105.090,1.0655000000000001
07.04.2020 13:48:00.000 GMT-0400,105.002,105.002,104.799,104.966,0.508
07.04.2020 14:36:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
07.04.2020 15:24:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
07.04.2020 16:12:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
07.04.2020 17:00:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
07.04.2020 17:48:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
07.04.2020 18:36:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
07.04.2020 19:24:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
07.04.2020 20:12:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
07.04.2020 21:00:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
07.04.2020 21:48:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
07.04.2020 22:36:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
07.04.2020 23:24:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
08.04.2020 00:12:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
08.04.2020 01:00:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
08.04.2020 01:48:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
08.04.2020 02:36:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
08.04.2020 03:24:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
08.04.2020 04:12:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
08.04.2020 05:00:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
08.04.2020 05:48:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
08.04.2020 06:36:00.000 GMT-0400,104.966,104.966,104.966,104.966,0
08.04.2020 07:24:00.000 GMT-0400,105.278,106.632,104.546,104.887,0.8554999999999999
08.04.2020 08:12:00.000 GMT-0400,104.961,105.929,103.554,103.611,1.6055000000000001
08.04.2020 09:00:00.000 GMT-0400,103.602,104.096,101.884,102.826,2.383
08.04.2020 09:48:00.000 GMT-0400,102.899,102.899,101.307,101.576,2.6315000000000004
08.04.2020 10:36:00.000 GMT-0400,101.590,102.349,101.334,102.349,1.8270000000000002
08.04.2020 11:24:00.000 GMT-0400,102.329,103.284,102.052,103.258,1.9449999999999998
08.04.2020 12:12:00.000 GMT-0400,103.304,104.579,102.966,104.440,1.4910000000000003
08.04.2020 13:00:00.000 GMT-0400,104.417,105.299,103.246,104.629,1.6695000000000002
08.04.2020 13:48:00.000 GMT-0400,104.593,105.476,104.260,105.361,0.39349999999999996
08.04.2020 14:36:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
08.04.2020 15:24:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
08.04.2020 16:12:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
08.04.2020 17:00:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
08.04.2020 17:48:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
08.04.2020 18:36:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
08.04.2020 19:24:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
08.04.2020 20:12:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
08.04.2020 21:00:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
08.04.2020 21:48:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
08.04.2020 22:36:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
08.04.2020 23:24:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
09.04.2020 00:12:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
09.04.2020 01:00:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
09.04.2020 01:48:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
09.04.2020 02:36:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
09.04.2020 03:24:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
09.04.2020 04:12:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
09.04.2020 05:00:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
09.04.2020 05:48:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
09.04.2020 06:36:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
09.04.2020 07:24:00.000 GMT-0400,104.508,104.779,103.990,103.990,0.5100000000000001
09.04.2020 08:12:00.000 GMT-0400,104.022,104.122,103.154,103.834,1.5510000000000006
09.04.2020 09:00:00.000 GMT-0400,103.763,105.090,103.763,105.079,1.2735
09.04.2020 09:48:00.000 GMT-0400,105.070,106.449,104.905,106.213,1.3160000000000003
09.04.2020 10:36:00.000 GMT-0400,106.234,106.417,105.604,106.243,0.9260000000000002
09.04.2020 11:24:00.000 GMT-0400,106.223,106.976,105.537,106.696,1.2079999999999997
09.04.2020 12:12:00.000 GMT-0400,106.787,106.979,105.672,106.254,0.7925000000000001
09.04.2020 13:00:00.000 GMT-0400,106.566,109.390,106.566,109.390,2.0125000000000006
